yogurt,sausage,whole milk,semi-finished bread
salty snack,pastry,whole milk
finished products,rolls/buns,oil,frozen vegetables
newspapers,coffee,tropical fruit
rolls/buns,hamburger meat
other vegetables,shopping bags
white bread,shopping bags
bottled water,soda
misc. beverages,yogurt
snack products,other vegetables
whipped/sour cream,napkins
bottled water,butter
uht-milk,frozen vegetables
cream cheese,onions,whole milk
pork,bottled water
chicken,root vegetables
specialty bar,bottled water,newspapers
salty snack,soups
margarine,rolls/buns
rolls/buns,butter
citrus fruit,butter,ice cream,shopping bags
hygiene articles,yogurt
pastry,soda
bottled water,chocolate marshmallow,napkins,tropical fruit
root vegetables,long life bakery product
herbs,yogurt,dessert
coffee,meat
soda,whole milk
hygiene articles,bottled beer
root vegetables,chewing gum
pork,domestic eggs,pickled vegetables
whipped/sour cream,canned fruit
chicken,frozen meals,other vegetables
soft cheese,flower (seeds)
pip fruit,frankfurter
whipped/sour cream,margarine,pip fruit,whole milk,grapes,ice cream,citrus fruit,butter
abrasive cleaner,napkins,whole milk,packaged fruit/vegetables
rolls/buns,citrus fruit,whole milk
brown bread,salty snack,other vegetables,canned beer
rolls/buns,napkins
root vegetables,spread cheese
herbs,prosecco,yogurt
margarine,rice
whipped/sour cream,sausage
margarine,sausage,frozen meals,cat food,whole milk,other vegetables,misc. beverages,yogurt,frankfurter
mustard,rolls/buns,onions,sugar
rolls/buns,whole milk
rolls/buns,citrus fruit,domestic eggs,tropical fruit
domestic eggs,fruit/vegetable juice
oil,whole milk
pork,beverages
light bulbs,whole milk
hard cheese,pip fruit,tropical fruit,dessert,specialty fat
shopping bags,canned beer
whole milk,specialty cheese
hygiene articles,semi-finished bread
waffles,domestic eggs,butter milk
root vegetables,soda,other vegetables
whipped/sour cream,soft cheese
dishes,white wine
soda,other vegetables
chicken,processed cheese,dessert,frankfurter
bottled water,sausage
beverages,root vegetables,pip fruit
bottled beer,rice
soft cheese,flower (seeds)
meat,hard cheese,jam,tropical fruit
yogurt,other vegetables
uht-milk,pickled vegetables,long life bakery product
herbs,domestic eggs
house keeping products,sausage
chicken,cream cheese,napkins
red/blush wine,yogurt
chicken,dishes,soda
rolls/buns,pastry
instant food products,bottled beer
whole milk,salty snack,bottled beer,other vegetables
white bread,canned beer
rolls/buns,yogurt
chicken,yogurt
pip fruit,pot plants
frozen vegetables,sausage,soda
whipped/sour cream,roll products
hard cheese,yogurt,shopping bags
root vegetables,bottled water
rolls/buns,citrus fruit,butter
root vegetables,fruit/vegetable juice
rolls/buns,margarine,pasta,canned fish,yogurt
pip fruit,detergent
pastry,tropical fruit
bottled beer,whole milk,canned beer
pastry,whole milk
hamburger meat,other vegetables
frankfurter,whole milk
whipped/sour cream,rolls/buns,dishes
white wine,sausage,candy
pork,flower (seeds),whole milk,tropical fruit,other vegetables,citrus fruit,yogurt
spread cheese,root vegetables
frozen vegetables,yogurt
rolls/buns,chocolate marshmallow,whole milk
pork,yogurt,rolls/buns,whole milk
rolls/buns,other vegetables
pastry,canned beer
brown bread,hamburger meat
pastry,sausage,baking powder,meat
whole milk,sugar
pastry,napkins
pork,root vegetables
waffles,white wine
brown bread,whole milk
cocoa drinks,tropical fruit
margarine,pickled vegetables,pastry
whipped/sour cream,curd
whipped/sour cream,sausage
butter,dessert
hard cheese,salty snack
salty snack,newspapers
mustard,candy,berries
rolls/buns,other vegetables
rolls/buns,red/blush wine,canned beer
skin care,pip fruit
rolls/buns,tropical fruit
other vegetables,long life bakery product
soft cheese,waffles,canned vegetables,long life bakery product
hamburger meat,butter
oil,frankfurter
whipped/sour cream,other vegetables
ice cream,canned beer
ham,chocolate
hygiene articles,tropical fruit
rolls/buns,packaged fruit/vegetables
whipped/sour cream,rolls/buns
frozen vegetables,curd
curd,bottled beer
onions,specialty cheese
rolls/buns,sausage
citrus fruit,other vegetables
mustard,yogurt
specialty bar,pastry,flour
misc. beverages,soda,rice
pastry,pip fruit,grapes
pork,frozen meals,canned beer
processed cheese,mayonnaise
root vegetables,coffee
finished products,root vegetables,canned fruit,pip fruit
soft cheese,bottled beer
citrus fruit,soda
soda,bottled beer
meat,shopping bags,chicken,chewing gum,bottled beer,baking powder
waffles,citrus fruit,female sanitary products
waffles,curd
specialty bar,pork,hygiene articles,rolls/buns
syrup,whole milk
whole milk
whole milk,bottled beer,beef,soups
specialty chocolate,whole milk
rolls/buns,citrus fruit,bottled water,white wine
specialty bar,condensed milk
processed cheese,yogurt
salt,misc. beverages,frankfurter,curd
mustard,root vegetables,bottled water,long life bakery product
rolls/buns,chocolate,soda
napkins,soda
frozen vegetables,cereals
beef,yogurt,ice cream,canned beer
soda,chewing gum,packaged fruit/vegetables,condensed milk,ham
whole milk,chicken,sausage,bottled beer
pip fruit,sugar
pastry,shopping bags
bottled beer,instant coffee
rolls/buns,curd
rolls/buns,grapes
whole milk,other vegetables
canned vegetables,roll products
bottled beer,other vegetables
cream cheese,pastry,tropical fruit
sausage,shopping bags,whole milk,ham,butter
whipped/sour cream,sausage,detergent,dishes,ham,yogurt
domestic eggs,newspapers,dessert
whipped/sour cream,hamburger meat
whipped/sour cream,misc. beverages,canned beer
frozen vegetables,sausage
roll products,soda
newspapers,processed cheese
processed cheese,curd,whole milk
chicken,soda,berries
fruit/vegetable juice,tropical fruit
condensed milk,domestic eggs
whipped/sour cream,misc. beverages,sausage
root vegetables,other vegetables
bottled water,root vegetables,butter milk,mayonnaise,citrus fruit,instant food products
canned fish,rolls/buns,processed cheese
hard cheese,root vegetables
condensed milk,other vegetables
pastry,whole milk
brown bread,chocolate,sausage,frozen meals,canned beer,frozen vegetables
citrus fruit,fruit/vegetable juice
uht-milk,bottled water
ham,sausage,curd,other vegetables
butter,curd
other vegetables,whole milk
butter,instant food products,bottled beer
chicken,onions
waffles,dishes,domestic eggs,oil
waffles,onions
coffee,frankfurter
whipped/sour cream,spread cheese,yogurt,grapes
citrus fruit,frozen meals
pet care,coffee,flour,napkins
rolls/buns,domestic eggs,napkins
cling film/bags,napkins
bottled water,other vegetables
curd,meat
uht-milk,whole milk,canned beer
margarine,other vegetables
sausage,whole milk
other vegetables,tropical fruit
frozen vegetables,grapes,vinegar
frozen vegetables,bottled water,whole milk
rolls/buns,root vegetables,whole milk
whipped/sour cream,brown bread
whole milk
rolls/buns,citrus fruit,pastry
mustard,flour
pot plants,whole milk
root vegetables,bottled water,pastry,bottled beer
fruit/vegetable juice,other vegetables
honey,spices,chocolate,yogurt
frankfurter,berries
rolls/buns,bottled water,soda,other vegetables
frozen vegetables,rice,tropical fruit
napkins,white bread
ham,pastry
margarine,dessert
specialty chocolate,other vegetables
dog food,red/blush wine
whole milk,chicken,other vegetables,shopping bags
white bread,fruit/vegetable juice
bottled water
syrup,oil,sliced cheese,soda
rolls/buns,soda,shopping bags
citrus fruit,whole milk
salt,napkins,soda,grapes,frankfurter
sweet spreads,other vegetables,tropical fruit
domestic eggs,pip fruit
rolls/buns,white wine
rolls/buns,bottled water,soda,ketchup,beef,pastry,frankfurter
berries,semi-finished bread
beef,pip fruit
other vegetables,whole milk
root vegetables,chocolate,chewing gum,bottled beer
beef,soda
shopping bags,canned beer
domestic eggs,bottled water,whole milk
cat food,curd
hard cheese,butter,frankfurter
bottled water,whole milk
herbs,frozen vegetables,soda
rolls/buns,coffee,detergent,tropical fruit
other vegetables,meat
bottled water,tropical fruit
salty snack,bottled water,pork,beef,flour,instant coffee
rolls/buns,baking powder
rolls/buns,meat,butter milk,tropical fruit,specialty bar,newspapers
whipped/sour cream,bottled water
root vegetables,other vegetables
cooking chocolate,chewing gum
frozen vegetables,whole milk
hard cheese,bottled beer
cream cheese,red/blush wine
domestic eggs,soda
canned beer,pastry,ice cream,bottled beer,newspapers
processed cheese,frankfurter
pastry,sugar
bottled water,yogurt,tropical fruit
rolls/buns,soda
ice cream,soda,curd
soft cheese,semi-finished bread
hard cheese,soda
cat food,napkins,butter milk,shopping bags
onions,berries
root vegetables,canned beer
brown bread,soda
brown bread,ham
whipped/sour cream,yogurt,whole milk
whipped/sour cream,newspapers
whipped/sour cream,instant food products
domestic eggs,chocolate,vinegar
newspapers,frozen fish,soda,tropical fruit
dishes,root vegetables,grapes,white bread
turkey,soda,whole milk,ham,citrus fruit,pastry
ketchup,frankfurter
processed cheese,curd
pork,tropical fruit
rolls/buns,salty snack
liquor,other vegetables
pastry,whole milk
mustard,rolls/buns,beef,whole milk
hard cheese,whole milk
salt,sausage
rolls/buns,onions,soda
mustard,tropical fruit
whole milk,bottled water,curd
margarine,canned vegetables,whole milk
hard cheese,bottled beer
pastry,butter,whole milk
dish cleaner,whole milk
chocolate,whole milk
citrus fruit,frozen dessert
bottled water,other vegetables
root vegetables,ice cream
whipped/sour cream,soda
specialty bar,frozen vegetables
frozen vegetables,bottled beer
other vegetables,butter milk
other vegetables
sausage,frozen fruits
rolls/buns,whole milk
brown bread,canned beer
bottled water,sausage,coffee,soda,whole milk,other vegetables,pastry,frankfurter
whipped/sour cream,rolls/buns,whole milk,tropical fruit,cake bar,beef,candles,flour,curd
sweet spreads,other vegetables
beef,whole milk
waffles,whole milk
beef,yogurt,other vegetables
bottled beer,whole milk
soft cheese,beef
flour,sugar
spread cheese,whole milk
waffles,white bread,canned fish,other vegetables
chocolate,tropical fruit
pastry,yogurt,fruit/vegetable juice
rolls/buns,whole milk,white bread,canned beer,newspapers
beef,frankfurter
root vegetables,misc. beverages
whipped/sour cream,frozen vegetables
cream cheese,hamburger meat
fruit/vegetable juice,soda,white bread
coffee,whole milk,tropical fruit,butter,frozen fish
brown bread,sausage,butter milk,canned beer,cake bar,frozen vegetables,yogurt,curd
soups,whole milk,grapes,curd
tea,soda
cream cheese,bottled water,sugar
rolls/buns,chewing gum
salty snack,pip fruit,whole milk
chewing gum,candy
newspapers,other vegetables
dessert,pot plants
pip fruit,chocolate marshmallow
cream cheese,sausage,soda
bottled water,mayonnaise,whole milk,meat
tea,yogurt
curd cheese,zwieback,fruit/vegetable juice,other vegetables,herbs
soft cheese,uht-milk
hamburger meat,frankfurter
chocolate,pip fruit,other vegetables
root vegetables,whole milk
margarine,whole milk
chicken,onions,white bread
herbs,other vegetables
oil,female sanitary products,candles,meat
domestic eggs,popcorn,butter milk,canned beer
cream cheese,pastry
pork,dishes
rolls/buns,bottled water
photo/film,fruit/vegetable juice
rolls/buns,long life bakery product
yogurt,pip fruit
candy,cake bar
soda,whole milk
rolls/buns,cat food,canned vegetables
soda,curd
rolls/buns,coffee,other vegetables
uht-milk,salty snack,soda,other vegetables
pastry
beverages,domestic eggs,bottled beer,chocolate
rolls/buns,citrus fruit
pip fruit,curd
coffee,packaged fruit/vegetables
pip fruit,tropical fruit
whipped/sour cream,onions
rolls/buns,other vegetables
specialty chocolate,pip fruit
domestic eggs,other vegetables
misc. beverages,soda
bottled beer,soda,other vegetables
domestic eggs,canned beer
waffles,instant coffee
cling film/bags,bottled water
chocolate,turkey,pip fruit,other vegetables,fruit/vegetable juice,root vegetables,yogurt
whipped/sour cream,curd
frozen vegetables,whole milk
herbs,beef
coffee,berries
soda,berries
pork,sugar
pork,soda
specialty bar,margarine,candy
rolls/buns,soda,shopping bags
uht-milk,root vegetables,cake bar
rolls/buns,ice cream
hygiene articles,newspapers
root vegetables,pickled vegetables
rolls/buns,root vegetables,tropical fruit,canned beer
tea,other vegetables
waffles,house keeping products,whole milk,dental care,frozen vegetables,other vegetables,pastry
butter,frozen meals
rolls/buns,cream cheese,shopping bags
chocolate,yogurt
rolls/buns,yogurt
rolls/buns,pickled vegetables,sausage
processed cheese,white wine
ham,yogurt
newspapers,bottled beer
curd,other vegetables
butter,napkins
specialty bar,cream cheese
yogurt
chocolate,dessert,flour
red/blush wine,pastry
bottled water,whole milk
ham,bottled beer
cream cheese,other vegetables
brown bread,soda
newspapers,sausage
hard cheese,meat,beverages,fruit/vegetable juice,curd
shopping bags,long life bakery product
butter,sausage,whole milk
pork,salty snack
root vegetables,tropical fruit,other vegetables,canned beer
brown bread,sausage
chocolate,coffee,shopping bags,pork,canned beer,tropical fruit
whipped/sour cream,uht-milk
canned fruit,sausage,whole milk,cake bar
specialty chocolate,domestic eggs,sugar
condensed milk,softener,other vegetables
other vegetables
canned vegetables,frozen meals
beverages,rice
rolls/buns,fruit/vegetable juice
soda,canned beer
sausage,soda
brown bread,rolls/buns,sliced cheese
cling film/bags,fruit/vegetable juice
whipped/sour cream,frankfurter,other vegetables
hamburger meat,curd
salty snack,sliced cheese,semi-finished bread
sweet spreads,long life bakery product
rolls/buns,waffles,bottled water,sausage,oil,frozen meals,tropical fruit,bottled beer
ice cream,semi-finished bread,canned beer
whole milk,cleaner
rolls/buns,photo/film
whole milk,bottled beer,other vegetables
artif. sweetener,ham,whole milk
whipped/sour cream,chicken,sausage,sparkling wine
waffles,sausage,tropical fruit,mayonnaise,bottled beer,fruit/vegetable juice,misc. beverages,curd
butter,whole milk
domestic eggs,white bread
pasta,frozen vegetables
citrus fruit,beef,pastry
rolls/buns,bottled water,male cosmetics,detergent,fruit/vegetable juice,bottled beer,root vegetables,frankfurter
bottled water,coffee,whole milk,white wine,ham
root vegetables,soda
hamburger meat,ice cream
root vegetables,soda,whole milk
snack products,shopping bags
whole milk
sausage,tropical fruit
citrus fruit,white bread,liquor
dishes,rum,sausage
bottled beer,kitchen towels
mustard,soups,other vegetables
uht-milk,salty snack,soda
bottled water
condensed milk,yogurt
whipped/sour cream,shopping bags
waffles,chocolate,rolls/buns,other vegetables
pet care,specialty chocolate,soda
beverages,shopping bags
specialty chocolate,frankfurter
margarine,root vegetables
cream cheese,frankfurter,butter,soda
rolls/buns,domestic eggs,newspapers,specialty fat
make up remover,shopping bags
citrus fruit,bottled water,pastry
ham,canned beer
soda,sugar
other vegetables,whole milk
sausage,fruit/vegetable juice
domestic eggs,sausage
long life bakery product,canned beer
yogurt,sausage,pastry
cream cheese,fruit/vegetable juice
other vegetables
zwieback,oil,other vegetables
onions,sliced cheese
yogurt,frozen meals
pip fruit,pot plants
whipped/sour cream,cream cheese
uht-milk,salty snack
uht-milk,other vegetables
pastry,butter,cake bar
soda,curd
citrus fruit,bottled water
